PostDate,JobFamily,CountIdIndexed
10-04-2020,Food & Beverage,0.2741
10-04-2020,Healthcare,0.3826
10-04-2020,Hospitality Staff,0.1981
10-04-2020,Human Resources,0.3595
10-04-2020,IT,0.1971
10-04-2020,Manufacturing/Operations Staff,0.3431
10-04-2020,Marketing/Advertising,0.335
10-04-2020,Product Management,0.445
10-04-2020,Retail Staff,0.3072
10-04-2020,Sales,0.2951
10-04-2020,Security,0.4538
10-04-2020,Skilled Trades,0.3916
10-04-2020,Supply Chain Staff,0.3339
10-04-2020,Unassigned,0.7352
11-04-2020,Customer Service,0.2722
11-04-2020,Entertainment and Recreation,0.246
11-04-2020,Facilities/Constr,0.3046
11-04-2020,Finance/Insurance,0.3709
11-04-2020,Food & Beverage,0.2559
11-04-2020,Healthcare,0.3722
11-04-2020,Hospitality Staff,0.1959
11-04-2020,Human Resources,0.342
11-04-2020,IT,0.1908
11-04-2020,Manufacturing/Operations Staff,0.3336
11-04-2020,Marketing/Advertising,0.3226
11-04-2020,Product Management,0.4248
11-04-2020,Retail Staff,0.2858
11-04-2020,Sales,0.2853
11-04-2020,Security,0.4421
11-04-2020,Skilled Trades,0.3775
11-04-2020,Supply Chain Staff,0.3172
11-04-2020,Unassigned,0.7099
12-04-2020,Customer Service,0.2729
12-04-2020,Entertainment and Recreation,0.2542
12-04-2020,Facilities/Constr,0.3097
12-04-2020,Finance/Insurance,0.3735
12-04-2020,Food & Beverage,0.2698
12-04-2020,Healthcare,0.3747
12-04-2020,Hospitality Staff,0.2034
12-04-2020,Human Resources,0.3466
12-04-2020,IT,0.1946
12-04-2020,Manufacturing/Operations Staff,0.3393
12-04-2020,Marketing/Advertising,0.3222
12-04-2020,Product Management,0.4233
12-04-2020,Retail Staff,0.2899
12-04-2020,Sales,0.2857
12-04-2020,Security,0.4572
12-04-2020,Skilled Trades,0.3853
12-04-2020,Supply Chain Staff,0.3271
12-04-2020,Unassigned,0.7293
13-04-2020,Customer Service,0.2685
13-04-2020,Entertainment and Recreation,0.2569
13-04-2020,Facilities/Constr,0.314
13-04-2020,Finance/Insurance,0.3714
13-04-2020,Food & Beverage,0.2705
13-04-2020,Healthcare,0.3742
13-04-2020,Hospitality Staff,0.2125
13-04-2020,Human Resources,0.3414
13-04-2020,IT,0.1955
13-04-2020,Manufacturing/Operations Staff,0.3364
13-04-2020,Marketing/Advertising,0.318
13-04-2020,Product Management,0.4147
13-04-2020,Retail Staff,0.288
13-04-2020,Sales,0.2867
13-04-2020,Security,0.4531
13-04-2020,Skilled Trades,0.3845
13-04-2020,Supply Chain Staff,0.3269
13-04-2020,Unassigned,0.7178
14-04-2020,Customer Service,0.2435
14-04-2020,Entertainment and Recreation,0.2084
14-04-2020,Facilities/Constr,0.2789
14-04-2020,Finance/Insurance,0.3361
14-04-2020,Food & Beverage,0.2468
14-04-2020,Healthcare,0.3276
14-04-2020,Hospitality Staff,0.18
14-04-2020,Human Resources,0.2964
14-04-2020,IT,0.1574
14-04-2020,Manufacturing/Operations Staff,0.2914
14-04-2020,Marketing/Advertising,0.2776
14-04-2020,Product Management,0.3662
14-04-2020,Retail Staff,0.2619
14-04-2020,Sales,0.2463
14-04-2020,Security,0.423
14-04-2020,Skilled Trades,0.3364
14-04-2020,Supply Chain Staff,0.3002
14-04-2020,Unassigned,0.5812
15-04-2020,Customer Service,0.2442
15-04-2020,Entertainment and Recreation,0.2122
15-04-2020,Facilities/Constr,0.2867
15-04-2020,Finance/Insurance,0.3366
15-04-2020,Food & Beverage,0.2568
15-04-2020,Healthcare,0.3257
15-04-2020,Hospitality Staff,0.1859
15-04-2020,Human Resources,0.2898
15-04-2020,IT,0.1553
15-04-2020,Manufacturing/Operations Staff,0.2981
15-04-2020,Marketing/Advertising,0.267
15-04-2020,Product Management,0.3724
15-04-2020,Retail Staff,0.2681
15-04-2020,Sales,0.2476
15-04-2020,Security,0.4312
15-04-2020,Skilled Trades,0.3347
15-04-2020,Supply Chain Staff,0.3051
15-04-2020,Unassigned,0.5781
16-04-2020,Customer Service,0.2444
16-04-2020,Entertainment and Recreation,0.2184
16-04-2020,Facilities/Constr,0.2898
16-04-2020,Finance/Insurance,0.3329
16-04-2020,Food & Beverage,0.2594
16-04-2020,Healthcare,0.3222
16-04-2020,Hospitality Staff,0.1915
16-04-2020,Human Resources,0.2856
16-04-2020,IT,0.1596
16-04-2020,Manufacturing/Operations Staff,0.3024
16-04-2020,Marketing/Advertising,0.2645
16-04-2020,Product Management,0.3812
16-04-2020,Retail Staff,0.2715
16-04-2020,Sales,0.2523
16-04-2020,Security,0.4326
16-04-2020,Skilled Trades,0.3361
16-04-2020,Supply Chain Staff,0.3059
16-04-2020,Unassigned,0.5737
17-04-2020,Customer Service,0.2505
17-04-2020,Entertainment and Recreation,0.2238
17-04-2020,Facilities/Constr,0.2998
17-04-2020,Finance/Insurance,0.3381
17-04-2020,Food & Beverage,0.2695
17-04-2020,Healthcare,0.3312
17-04-2020,Hospitality Staff,0.2017
17-04-2020,Human Resources,0.2782
17-04-2020,IT,0.1622
17-04-2020,Manufacturing/Operations Staff,0.314
17-04-2020,Marketing/Advertising,0.2654
17-04-2020,Product Management,0.38
17-04-2020,Retail Staff,0.2805
17-04-2020,Sales,0.2556
17-04-2020,Security,0.4419
17-04-2020,Skilled Trades,0.3478
17-04-2020,Supply Chain Staff,0.3165
17-04-2020,Unassigned,0.5752
18-04-2020,Customer Service,0.2664
18-04-2020,Entertainment and Recreation,0.2335
18-04-2020,Facilities/Constr,0.3188
18-04-2020,Finance/Insurance,0.3482
18-04-2020,Food & Beverage,0.2894
18-04-2020,Healthcare,0.3389
18-04-2020,Hospitality Staff,0.2139
18-04-2020,Human Resources,0.2846
18-04-2020,IT,0.1657
18-04-2020,Manufacturing/Operations Staff,0.3249
18-04-2020,Marketing/Advertising,0.2797
18-04-2020,Product Management,0.3956
18-04-2020,Retail Staff,0.3016
18-04-2020,Sales,0.2642
18-04-2020,Security,0.4619
18-04-2020,Skilled Trades,0.3648
18-04-2020,Supply Chain Staff,0.3353
18-04-2020,Unassigned,0.6039
19-04-2020,Customer Service,0.2615
19-04-2020,Entertainment and Recreation,0.2272
19-04-2020,Facilities/Constr,0.3125
19-04-2020,Finance/Insurance,0.3444
19-04-2020,Food & Beverage,0.2794
19-04-2020,Healthcare,0.3338
19-04-2020,Hospitality Staff,0.2107
19-04-2020,Human Resources,0.2709
19-04-2020,IT,0.162
19-04-2020,Manufacturing/Operations Staff,0.3175
19-04-2020,Marketing/Advertising,0.2772
19-04-2020,Product Management,0.3878
19-04-2020,Retail Staff,0.2959
19-04-2020,Sales,0.263
19-04-2020,Security,0.4478
19-04-2020,Skilled Trades,0.3546
19-04-2020,Supply Chain Staff,0.3235
19-04-2020,Unassigned,0.5806
20-04-2020,Customer Service,0.2737
20-04-2020,Entertainment and Recreation,0.2256
20-04-2020,Facilities/Constr,0.3153
20-04-2020,Finance/Insurance,0.3491
20-04-2020,Food & Beverage,0.2817
20-04-2020,Healthcare,0.3309
20-04-2020,Hospitality Staff,0.21
20-04-2020,Human Resources,0.267
20-04-2020,IT,0.1637
20-04-2020,Manufacturing/Operations Staff,0.3222
20-04-2020,Marketing/Advertising,0.2741
20-04-2020,Product Management,0.3995
20-04-2020,Retail Staff,0.3019
20-04-2020,Sales,0.2721
20-04-2020,Security,0.453
20-04-2020,Skilled Trades,0.3621
20-04-2020,Supply Chain Staff,0.3252
20-04-2020,Unassigned,0.5767
21-04-2020,Customer Service,0.2894
21-04-2020,Entertainment and Recreation,0.2253
21-04-2020,Facilities/Constr,0.3104
21-04-2020,Finance/Insurance,0.3546
21-04-2020,Food & Beverage,0.2892
21-04-2020,Healthcare,0.3293
21-04-2020,Hospitality Staff,0.2093
21-04-2020,Human Resources,0.265
21-04-2020,IT,0.1633
21-04-2020,Manufacturing/Operations Staff,0.3296
21-04-2020,Marketing/Advertising,0.2737
21-04-2020,Product Management,0.4156
21-04-2020,Retail Staff,0.3122
21-04-2020,Sales,0.2796
21-04-2020,Security,0.4476
21-04-2020,Skilled Trades,0.3695
21-04-2020,Supply Chain Staff,0.3335
21-04-2020,Unassigned,0.5738
22-04-2020,Customer Service,0.3001
22-04-2020,Entertainment and Recreation,0.2244
22-04-2020,Facilities/Constr,0.312
22-04-2020,Finance/Insurance,0.3623
22-04-2020,Food & Beverage,0.2949
22-04-2020,Healthcare,0.3352
22-04-2020,Hospitality Staff,0.2119
22-04-2020,Human Resources,0.2583
22-04-2020,IT,0.1647
22-04-2020,Manufacturing/Operations Staff,0.3321
22-04-2020,Marketing/Advertising,0.2829
22-04-2020,Product Management,0.4106
22-04-2020,Retail Staff,0.3202
22-04-2020,Sales,0.2831
22-04-2020,Security,0.4433
22-04-2020,Skilled Trades,0.3804
22-04-2020,Supply Chain Staff,0.3422
22-04-2020,Unassigned,0.5815
23-04-2020,Customer Service,0.3181
23-04-2020,Entertainment and Recreation,0.2264
23-04-2020,Facilities/Constr,0.3208
23-04-2020,Finance/Insurance,0.3672
23-04-2020,Food & Beverage,0.3082
23-04-2020,Healthcare,0.3349
23-04-2020,Hospitality Staff,0.2195
23-04-2020,Human Resources,0.2531
23-04-2020,IT,0.1619
23-04-2020,Manufacturing/Operations Staff,0.3331
23-04-2020,Marketing/Advertising,0.2973
23-04-2020,Product Management,0.4019
23-04-2020,Retail Staff,0.3345
23-04-2020,Sales,0.2862
23-04-2020,Security,0.4433
23-04-2020,Skilled Trades,0.3862
23-04-2020,Supply Chain Staff,0.3536
23-04-2020,Unassigned,0.5852
24-04-2020,Customer Service,0.3259
24-04-2020,Entertainment and Recreation,0.2227
24-04-2020,Facilities/Constr,0.3248
24-04-2020,Finance/Insurance,0.3673
24-04-2020,Food & Beverage,0.31
24-04-2020,Healthcare,0.3352
24-04-2020,Hospitality Staff,0.2182
24-04-2020,Human Resources,0.2648
24-04-2020,IT,0.159
24-04-2020,Manufacturing/Operations Staff,0.3315
24-04-2020,Marketing/Advertising,0.3159
24-04-2020,Product Management,0.3899
24-04-2020,Retail Staff,0.3341
24-04-2020,Sales,0.2837
24-04-2020,Security,0.4472
24-04-2020,Skilled Trades,0.3872
24-04-2020,Supply Chain Staff,0.3563
24-04-2020,Unassigned,0.5814
25-04-2020,Customer Service,0.3305
25-04-2020,Entertainment and Recreation,0.2223
25-04-2020,Facilities/Constr,0.3244
25-04-2020,Finance/Insurance,0.3685
25-04-2020,Food & Beverage,0.3128
25-04-2020,Healthcare,0.3295
25-04-2020,Hospitality Staff,0.2159
25-04-2020,Human Resources,0.2621
25-04-2020,IT,0.1579
25-04-2020,Manufacturing/Operations Staff,0.3315
25-04-2020,Marketing/Advertising,0.3241
25-04-2020,Product Management,0.3926
25-04-2020,Retail Staff,0.3367
25-04-2020,Sales,0.2841
25-04-2020,Security,0.4421
25-04-2020,Skilled Trades,0.387
25-04-2020,Supply Chain Staff,0.3569
25-04-2020,Unassigned,0.5777
26-04-2020,Customer Service,0.3331
26-04-2020,Entertainment and Recreation,0.2226
26-04-2020,Facilities/Constr,0.3261
26-04-2020,Finance/Insurance,0.3703
26-04-2020,Food & Beverage,0.3138
26-04-2020,Healthcare,0.3324
26-04-2020,Hospitality Staff,0.2144
26-04-2020,Human Resources,0.2635
26-04-2020,IT,0.156
26-04-2020,Manufacturing/Operations Staff,0.3314
26-04-2020,Marketing/Advertising,0.323
26-04-2020,Product Management,0.3929
26-04-2020,Retail Staff,0.3418
26-04-2020,Sales,0.2832
26-04-2020,Security,0.4456
26-04-2020,Skilled Trades,0.3907
26-04-2020,Supply Chain Staff,0.3599
26-04-2020,Unassigned,0.5798
27-04-2020,Customer Service,0.3418
27-04-2020,Entertainment and Recreation,0.2433
27-04-2020,Facilities/Constr,0.3458
27-04-2020,Finance/Insurance,0.3807
27-04-2020,Food & Beverage,0.3347
27-04-2020,Healthcare,0.3448
27-04-2020,Hospitality Staff,0.2288
27-04-2020,Human Resources,0.2689
27-04-2020,IT,0.1569
27-04-2020,Manufacturing/Operations Staff,0.342
27-04-2020,Marketing/Advertising,0.3475
27-04-2020,Product Management,0.4008
27-04-2020,Retail Staff,0.357
27-04-2020,Sales,0.2879
27-04-2020,Security,0.4421
27-04-2020,Skilled Trades,0.4069
27-04-2020,Supply Chain Staff,0.3799
27-04-2020,Unassigned,0.5946
28-04-2020,Customer Service,0.348
28-04-2020,Entertainment and Recreation,0.2505
28-04-2020,Facilities/Constr,0.3551
28-04-2020,Finance/Insurance,0.3833
28-04-2020,Food & Beverage,0.3429
28-04-2020,Healthcare,0.3526
28-04-2020,Hospitality Staff,0.2442
28-04-2020,Human Resources,0.268
28-04-2020,IT,0.1561
28-04-2020,Manufacturing/Operations Staff,0.348
28-04-2020,Marketing/Advertising,0.3574
28-04-2020,Product Management,0.3948
28-04-2020,Retail Staff,0.3661
28-04-2020,Sales,0.2829
28-04-2020,Security,0.4478
28-04-2020,Skilled Trades,0.4187
28-04-2020,Supply Chain Staff,0.3854
28-04-2020,Unassigned,0.6079
29-04-2020,Customer Service,0.3576
29-04-2020,Entertainment and Recreation,0.2563
29-04-2020,Facilities/Constr,0.3575
29-04-2020,Finance/Insurance,0.3862
29-04-2020,Food & Beverage,0.3492
29-04-2020,Healthcare,0.3522
29-04-2020,Hospitality Staff,0.2459
29-04-2020,Human Resources,0.2711
29-04-2020,IT,0.1541
29-04-2020,Manufacturing/Operations Staff,0.3508
29-04-2020,Marketing/Advertising,0.3678
29-04-2020,Product Management,0.4164
29-04-2020,Retail Staff,0.3766
29-04-2020,Sales,0.2816
29-04-2020,Security,0.4578
29-04-2020,Skilled Trades,0.4197
29-04-2020,Supply Chain Staff,0.3843
29-04-2020,Unassigned,0.611
30-04-2020,Customer Service,0.3652
30-04-2020,Entertainment and Recreation,0.2663
30-04-2020,Facilities/Constr,0.3714
30-04-2020,Finance/Insurance,0.3887
30-04-2020,Food & Beverage,0.356
30-04-2020,Healthcare,0.3486
30-04-2020,Hospitality Staff,0.2472
30-04-2020,Human Resources,0.2751
30-04-2020,IT,0.154
30-04-2020,Manufacturing/Operations Staff,0.3574
30-04-2020,Marketing/Advertising,0.3606
30-04-2020,Product Management,0.4372
30-04-2020,Retail Staff,0.3815
30-04-2020,Sales,0.2897
30-04-2020,Security,0.4646
30-04-2020,Skilled Trades,0.428
30-04-2020,Supply Chain Staff,0.3905
30-04-2020,Unassigned,0.6181
01-05-2020,Customer Service,0.3889
01-05-2020,Entertainment and Recreation,0.2904
01-05-2020,Facilities/Constr,0.3896
01-05-2020,Finance/Insurance,0.4049
01-05-2020,Food & Beverage,0.3872
01-05-2020,Healthcare,0.365
01-05-2020,Hospitality Staff,0.2568
01-05-2020,Human Resources,0.2817
01-05-2020,IT,0.1581
01-05-2020,Manufacturing/Operations Staff,0.3801
01-05-2020,Marketing/Advertising,0.3587
01-05-2020,Product Management,0.4736
01-05-2020,Retail Staff,0.405
01-05-2020,Sales,0.3069
01-05-2020,Security,0.493
01-05-2020,Skilled Trades,0.4595
01-05-2020,Supply Chain Staff,0.4254
01-05-2020,Unassigned,0.6709
02-05-2020,Customer Service,0.4094
02-05-2020,Entertainment and Recreation,0.2994
02-05-2020,Facilities/Constr,0.3995
02-05-2020,Finance/Insurance,0.4085
02-05-2020,Food & Beverage,0.4035
02-05-2020,Healthcare,0.3669
02-05-2020,Hospitality Staff,0.2639
02-05-2020,Human Resources,0.2887
02-05-2020,IT,0.159
02-05-2020,Manufacturing/Operations Staff,0.3886
02-05-2020,Marketing/Advertising,0.3483
02-05-2020,Product Management,0.4776
02-05-2020,Retail Staff,0.4194
02-05-2020,Sales,0.3132
02-05-2020,Security,0.5112
02-05-2020,Skilled Trades,0.4694
02-05-2020,Supply Chain Staff,0.4453
02-05-2020,Unassigned,0.6899
03-05-2020,Customer Service,0.4134
03-05-2020,Entertainment and Recreation,0.3037
03-05-2020,Facilities/Constr,0.3981
03-05-2020,Finance/Insurance,0.4094
03-05-2020,Food & Beverage,0.4096
03-05-2020,Healthcare,0.3652
03-05-2020,Hospitality Staff,0.2687
03-05-2020,Human Resources,0.2887
03-05-2020,IT,0.1596
03-05-2020,Manufacturing/Operations Staff,0.3898
03-05-2020,Marketing/Advertising,0.3482
03-05-2020,Product Management,0.4775
03-05-2020,Retail Staff,0.4207
03-05-2020,Sales,0.3146
03-05-2020,Security,0.5128
03-05-2020,Skilled Trades,0.471
03-05-2020,Supply Chain Staff,0.4506
03-05-2020,Unassigned,0.6928
04-05-2020,Customer Service,0.4098
04-05-2020,Entertainment and Recreation,0.2891
04-05-2020,Facilities/Constr,0.3809
04-05-2020,Finance/Insurance,0.4033
04-05-2020,Food & Beverage,0.3984
04-05-2020,Healthcare,0.3579
04-05-2020,Hospitality Staff,0.2689
04-05-2020,Human Resources,0.2811
04-05-2020,IT,0.1543
04-05-2020,Manufacturing/Operations Staff,0.3874
04-05-2020,Marketing/Advertising,0.3289
04-05-2020,Product Management,0.4624
04-05-2020,Retail Staff,0.4152
04-05-2020,Sales,0.3086
04-05-2020,Security,0.5172
04-05-2020,Skilled Trades,0.4629
04-05-2020,Supply Chain Staff,0.4471
04-05-2020,Unassigned,0.6809
05-05-2020,Customer Service,0.421
05-05-2020,Entertainment and Recreation,0.2878
05-05-2020,Facilities/Constr,0.3866
05-05-2020,Finance/Insurance,0.4135
05-05-2020,Food & Beverage,0.4086
05-05-2020,Healthcare,0.3555
05-05-2020,Hospitality Staff,0.2667
05-05-2020,Human Resources,0.2908
05-05-2020,IT,0.1549
05-05-2020,Manufacturing/Operations Staff,0.3912
05-05-2020,Marketing/Advertising,0.3193
05-05-2020,Product Management,0.4542
05-05-2020,Retail Staff,0.4211
05-05-2020,Sales,0.3074
05-05-2020,Security,0.5204
05-05-2020,Skilled Trades,0.4583
05-05-2020,Supply Chain Staff,0.4534
05-05-2020,Unassigned,0.6881
06-05-2020,Customer Service,0.4365
06-05-2020,Entertainment and Recreation,0.2963
06-05-2020,Facilities/Constr,0.3864
06-05-2020,Finance/Insurance,0.4198
06-05-2020,Food & Beverage,0.4151
06-05-2020,Healthcare,0.3555
06-05-2020,Hospitality Staff,0.2695
06-05-2020,Human Resources,0.3002
06-05-2020,IT,0.1553
06-05-2020,Manufacturing/Operations Staff,0.3961
06-05-2020,Marketing/Advertising,0.3143
06-05-2020,Product Management,0.4534
06-05-2020,Retail Staff,0.4323
06-05-2020,Sales,0.3074
06-05-2020,Security,0.5169
06-05-2020,Skilled Trades,0.4696
06-05-2020,Supply Chain Staff,0.4663
06-05-2020,Unassigned,0.6956
07-05-2020,Customer Service,0.4511
07-05-2020,Entertainment and Recreation,0.2988
07-05-2020,Facilities/Constr,0.3782
07-05-2020,Finance/Insurance,0.4334
07-05-2020,Food & Beverage,0.4246
07-05-2020,Healthcare,0.3674
07-05-2020,Hospitality Staff,0.2751
07-05-2020,Human Resources,0.3105
07-05-2020,IT,0.1573
07-05-2020,Manufacturing/Operations Staff,0.3988
07-05-2020,Marketing/Advertising,0.3245
07-05-2020,Product Management,0.4543
07-05-2020,Retail Staff,0.4467
07-05-2020,Sales,0.3055
07-05-2020,Security,0.5224
07-05-2020,Skilled Trades,0.4804
07-05-2020,Supply Chain Staff,0.4699
07-05-2020,Unassigned,0.7114
08-05-2020,Customer Service,0.4492
08-05-2020,Entertainment and Recreation,0.2859
08-05-2020,Facilities/Constr,0.376
08-05-2020,Finance/Insurance,0.4275
08-05-2020,Food & Beverage,0.4106
08-05-2020,Healthcare,0.3508
08-05-2020,Hospitality Staff,0.2747
08-05-2020,Human Resources,0.3102
08-05-2020,IT,0.1561
08-05-2020,Manufacturing/Operations Staff,0.3891
08-05-2020,Marketing/Advertising,0.317
08-05-2020,Product Management,0.439
08-05-2020,Retail Staff,0.444
08-05-2020,Sales,0.3009
08-05-2020,Security,0.489
08-05-2020,Skilled Trades,0.4731
08-05-2020,Supply Chain Staff,0.4498
08-05-2020,Unassigned,0.6733
09-05-2020,Customer Service,0.4424
09-05-2020,Entertainment and Recreation,0.2849
09-05-2020,Facilities/Constr,0.3815
09-05-2020,Finance/Insurance,0.4311
09-05-2020,Food & Beverage,0.4044
09-05-2020,Healthcare,0.3508
09-05-2020,Hospitality Staff,0.2791
09-05-2020,Human Resources,0.3102
09-05-2020,IT,0.156
09-05-2020,Manufacturing/Operations Staff,0.3886
09-05-2020,Marketing/Advertising,0.3184
09-05-2020,Product Management,0.4504
09-05-2020,Retail Staff,0.4423
09-05-2020,Sales,0.3049
09-05-2020,Security,0.489
09-05-2020,Skilled Trades,0.4776
09-05-2020,Supply Chain Staff,0.4402
09-05-2020,Unassigned,0.6684
10-05-2020,Customer Service,0.4372
10-05-2020,Entertainment and Recreation,0.2858
10-05-2020,Facilities/Constr,0.3872
10-05-2020,Finance/Insurance,0.4314
10-05-2020,Food & Beverage,0.4055
10-05-2020,Healthcare,0.3511
10-05-2020,Hospitality Staff,0.2786
10-05-2020,Human Resources,0.3094
10-05-2020,IT,0.1552
10-05-2020,Manufacturing/Operations Staff,0.389
10-05-2020,Marketing/Advertising,0.3192
10-05-2020,Product Management,0.453
10-05-2020,Retail Staff,0.44
10-05-2020,Sales,0.3055
10-05-2020,Security,0.486
10-05-2020,Skilled Trades,0.4782
10-05-2020,Supply Chain Staff,0.439
10-05-2020,Unassigned,0.6684
11-05-2020,Customer Service,0.4413
11-05-2020,Entertainment and Recreation,0.2953
11-05-2020,Facilities/Constr,0.3979
11-05-2020,Finance/Insurance,0.4356
11-05-2020,Food & Beverage,0.4162
11-05-2020,Healthcare,0.3532
11-05-2020,Hospitality Staff,0.2869
